Time,Time_ms,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z,LapNumber,Stint,Compound,is_pit_lap,TrackTemp,AirTemp,Rainfall,weather,corner_id,track_segment,hard_brake,full_throttle,driver,event,year,session
1970-01-01 00:00:05.555,5555,148.0,12587.0,3.0,100.0,False,0.0,122.59027777777774,0.02171681771621894,3691.0,-2976.0,653.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:05.915,5915,148.0,11268.0,4.0,100.0,False,0.0,137.39027777777775,0.024338631680803195,3808.0,-3114.0,648.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.075,6075,148.0,11268.0,4.0,100.0,False,0.0,143.96805555555554,0.02550388233172953,3935.0,-3264.0,643.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.275,6275,148.0,11268.0,4.0,100.0,False,0.0,152.19027777777777,0.02696044564538745,3996.0,-3336.0,641.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.475,6475,148.0,11268.0,4.0,100.0,False,0.0,160.41249999999997,0.028417008959045365,4098.0,-3457.0,636.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.715,6715,206.0,11295.0,5.0,100.0,False,0.0,174.14583333333331,0.03084986335861454,4404.0,-3817.0,623.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.915,6915,206.0,11295.0,5.0,100.0,False,0.0,185.59027777777777,0.03287724202492218,4555.0,-3994.0,617.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.075,7075,206.0,11295.0,5.0,100.0,False,0.0,194.74583333333334,0.034499144957968304,4596.0,-4042.0,615.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.395,7395,253.0,11664.0,5.0,100.0,False,0.0,217.2347222222222,0.038483042453702924,4683.0,-4143.0,611.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.754,7754,259.0,11279.0,5.0,100.0,False,0.0,243.06277777777774,0.04305847196273086,4793.0,-4273.0,607.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.954,7954,264.0,10524.0,7.0,100.0,False,0.0,257.7294444444444,0.04565666598168823,4921.0,-4424.0,601.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.354,8354,272.0,10884.0,7.0,100.0,False,0.0,287.9516666666666,0.05101052032378219,4999.0,-4514.0,598.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.554,8554,272.0,10884.0,7.0,100.0,False,0.0,303.0627777777778,0.0536874474948292,5077.0,-4607.0,594.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.835,8835,279.0,11127.0,7.0,100.0,True,0.0,324.8402777777778,0.057545322739000385,5156.0,-4700.0,591.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.195,9195,279.0,10071.0,7.0,0.0,True,0.0,352.7402777777778,0.0624877963614261,5320.0,-4894.0,585.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.435,9435,279.0,9749.0,7.0,0.0,True,0.0,371.3402777777778,0.06578277877637659,5430.0,-5023.0,580.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.795,9795,279.0,9749.0,6.0,0.0,True,0.0,399.2402777777778,0.0707252523988023,5494.0,-5099.0,578.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.035,10035,279.0,9749.0,6.0,0.0,True,0.0,417.8402777777778,0.07402023481375279,5560.0,-5178.0,575.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.355,10355,205.0,10449.0,6.0,0.0,True,0.0,436.06250000000006,0.0772482940494271,5698.0,-5351.0,569.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.555,10555,198.0,10253.0,5.0,0.0,True,0.0,447.0625,0.07919693956364511,5822.0,-5520.0,563.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.715,10715,239.0,10172.0,5.0,0.0,True,0.0,457.6847222222222,0.08107866189858697,5889.0,-5654.0,559.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.915,10915,239.0,9901.0,5.0,0.0,True,0.0,470.9624999999999,0.08343081481726426,5944.0,-5852.0,552.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.235,11235,186.0,9843.0,5.0,32.0,False,0.0,487.4958333333333,0.08635968807499803,5956.0,-5942.0,550.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.475,11475,185.0,9741.0,5.0,37.0,True,0.0,499.82916666666665,0.08854453304548492,5955.0,-6118.0,546.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.715,11715,175.0,9031.0,5.0,0.0,True,0.0,511.49583333333334,0.09061127828783737,5937.0,-6232.0,544.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.995,11995,162.0,10151.0,4.0,0.0,True,0.0,524.0958333333333,0.09284336314957801,5916.0,-6322.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.195,12195,158.0,9282.0,4.0,0.0,True,0.0,532.8736111111111,0.09439834290334796,5872.0,-6493.0,542.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.435,12435,158.0,9282.0,4.0,0.0,True,0.0,543.4069444444444,0.09626431860787188,5830.0,-6618.0,542.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.675,12675,158.0,8785.0,4.0,0.0,False,0.0,553.9402777777777,0.0981302943123958,5811.0,-6662.0,542.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.875,12875,158.0,8785.0,4.0,0.0,False,0.0,562.7180555555555,0.09968527406616573,5781.0,-6719.0,542.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.155,13155,137.0,9366.0,4.0,0.0,False,0.0,573.373611111111,0.1015729013875143,5678.0,-6846.0,544.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.435,13435,130.0,9821.0,3.0,15.0,False,0.0,583.4847222222222,0.10336408059755312,5632.0,-6884.0,545.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.675,13675,130.0,9755.0,3.0,23.0,False,0.0,592.1513888888888,0.10489937706330064,5542.0,-6939.0,546.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.915,13915,130.0,9817.0,3.0,19.0,False,0.0,600.8180555555555,0.10643467352904817,5427.0,-6982.0,548.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.115,14115,130.0,9841.0,3.0,39.0,False,0.0,608.0402777777778,0.10771408725050446,5320.0,-7002.0,550.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.354,14354,130.0,9809.0,3.0,42.0,False,0.0,616.6708333333332,0.1092429866476447,5180.0,-7005.0,554.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.594,14594,130.0,9809.0,3.0,42.0,False,0.0,625.3374999999999,0.11077828311339223,5115.0,-6997.0,555.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.914,14914,130.0,9809.0,3.0,42.0,False,0.0,636.8930555555554,0.11282534506772228,5062.0,-6986.0,557.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.074,15074,131.0,9972.0,3.0,44.0,False,0.0,642.7152777777776,0.11385674936009625,4956.0,-6949.0,561.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.275,15275,136.0,10268.0,3.0,56.0,False,0.0,650.308611111111,0.11520190526354737,4822.0,-6868.0,566.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.555,15555,136.0,10405.0,3.0,62.0,False,0.0,660.8863888888887,0.11707575428328026,4762.0,-6813.0,568.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.795,15795,136.0,10405.0,3.0,62.0,False,0.0,669.9530555555555,0.11868191058590846,4685.0,-6724.0,570.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.035,16035,149.0,11566.0,3.0,77.0,False,0.0,679.8863888888889,0.12044159653511141,4633.0,-6652.0,572.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.195,16195,149.0,11566.0,3.0,77.0,False,0.0,686.5086111111111,0.12161472050124672,4618.0,-6630.0,572.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.435,16435,151.0,11566.0,3.0,77.0,False,0.0,696.5752777777777,0.12339802639607654,4503.0,-6447.0,575.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.675,16675,157.0,11566.0,3.0,77.0,False,0.0,707.0419444444444,0.12525219212778704,4440.0,-6340.0,577.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.955,16955,157.0,10070.0,4.0,84.0,False,0.0,719.2530555555554,0.12741538548144923,4374.0,-6220.0,579.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:17.235,17235,164.0,10070.0,4.0,84.0,False,0.0,732.008611111111,0.12967502694642127,4342.0,-6163.0,580.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:17.675,17675,164.0,10070.0,4.0,84.0,False,0.0,752.0530555555555,0.13322589210566302,4276.0,-6047.0,582.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.035,18035,178.0,10070.0,4.0,84.0,False,0.0,769.8530555555554,0.13637915484685217,4161.0,-5853.0,586.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.235,18235,178.0,10070.0,4.0,84.0,False,0.0,779.7419444444442,0.13813096748084613,4086.0,-5738.0,589.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.435,18435,178.0,10070.0,4.0,84.0,False,0.0,789.630833333333,0.1398827801148401,4005.0,-5627.0,591.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.595,18595,178.0,10210.0,4.0,84.0,False,0.0,797.5419444444442,0.1412842302220353,3946.0,-5553.0,593.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.915,18915,209.0,11152.0,5.0,100.0,False,0.0,816.119722222222,0.1445752759793813,3840.0,-5435.0,595.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.075,19075,204.0,11026.0,5.0,0.0,False,0.0,825.1863888888887,0.1461814322820095,3686.0,-5305.0,597.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.235,19235,201.0,10072.0,5.0,0.0,True,0.0,834.1197222222221,0.1477639686390108,3585.0,-5244.0,600.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.395,19395,192.0,9964.0,5.0,0.0,True,0.0,842.6530555555554,0.14927564515913147,3500.0,-5205.0,602.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.715,19715,200.0,9205.0,5.0,0.0,True,0.0,860.4308333333332,0.15242497124271615,3326.0,-5158.0,607.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.955,19955,176.0,9205.0,5.0,0.0,True,0.0,872.1641666666665,0.15450352645788204,3189.0,-5142.0,611.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.155,20155,170.0,8680.0,5.0,0.0,True,0.0,881.608611111111,0.1561766059397864,3138.0,-5138.0,613.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.555,20555,168.0,8680.0,5.0,0.0,True,0.0,900.2752777777777,0.15948339832755035,3023.0,-5131.0,616.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.915,20915,165.0,8829.0,5.0,0.0,True,0.0,916.7752777777777,0.16240636659887736,2903.0,-5117.0,621.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.154,21154,165.0,8709.0,5.0,28.0,True,0.0,927.7294444444443,0.16434689275678616,2826.0,-5101.0,624.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.434,21434,165.0,8375.0,5.0,47.0,True,0.0,940.5627777777777,0.16662031252337386,2762.0,-5082.0,628.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.634,21634,151.0,8221.0,5.0,18.0,False,0.0,948.9516666666666,0.16810640076906538,2686.0,-5050.0,631.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.995,21995,150.0,8641.0,4.0,41.0,False,0.0,963.9933333333333,0.17077102588509838,2591.0,-4997.0,636.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.275,22275,150.0,9420.0,4.0,41.0,False,0.0,975.6599999999999,0.1728377711274508,2489.0,-4918.0,644.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.435,22435,150.0,9527.0,4.0,48.0,False,0.0,982.3266666666665,0.17401876840879507,2427.0,-4856.0,648.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.875,22875,151.0,9527.0,4.0,52.0,False,0.0,1000.7822222222221,0.17728816254931642,2397.0,-4821.0,651.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.155,23155,151.0,9665.0,4.0,59.0,False,0.0,1012.5266666666666,0.17936868609328457,2349.0,-4751.0,654.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.395,23395,151.0,9785.0,4.0,62.0,False,0.0,1022.5933333333332,0.1811519919881144,2301.0,-4656.0,659.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.555,23555,151.0,9949.0,4.0,72.0,True,0.0,1029.3044444444445,0.18234086258466764,2256.0,-4526.0,664.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.835,23835,151.0,11246.0,4.0,100.0,False,0.0,1041.048888888889,0.1844213861286358,2230.0,-4435.0,668.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.075,24075,182.0,11346.0,4.0,98.0,False,0.0,1053.1822222222222,0.1865708011806823,2196.0,-4318.0,674.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.315,24315,183.0,11372.0,4.0,98.0,True,0.0,1065.3822222222223,0.1887320262055423,2136.0,-4109.0,684.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.475,24475,176.0,11021.0,4.0,0.0,True,0.0,1073.2044444444446,0.1901177296823196,2082.0,-3934.0,693.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.715,24715,173.0,10894.0,4.0,0.0,True,0.0,1084.7377777777779,0.19216085497904514,2042.0,-3848.0,698.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.875,24875,168.0,10894.0,4.0,0.0,False,0.0,1092.2044444444446,0.19348357193415072,1964.0,-3736.0,705.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.315,25315,162.0,10042.0,4.0,18.0,False,0.0,1112.0044444444445,0.19699113385974318,1813.0,-3593.0,714.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.595,25595,162.0,10042.0,4.0,27.0,False,0.0,1124.6044444444444,0.1992232187214838,1744.0,-3545.0,717.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.915,25915,161.0,10277.0,4.0,59.0,False,0.0,1138.9155555555556,0.20175842621876947,1639.0,-3489.0,722.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,41,Japanese Grand Prix,2026,R
