Time,Time_ms,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z,LapNumber,Stint,Compound,is_pit_lap,TrackTemp,AirTemp,Rainfall,weather,corner_id,track_segment,hard_brake,full_throttle,driver,event,year,session,driver_name,driver_code,team
1970-01-01 00:00:00.015,15,0.0,10993.0,1,23.0,True,0,0.0,0.0,2129.0,-55.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:00.175,175,0.0,10794.0,1,23.0,True,0,0.0,0.0,2129.0,-55.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:00.375,375,0.0,10827.0,1,23.0,True,0,0.0,0.0,2129.0,-55.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:00.735,735,9.0,8587.0,1,25.0,False,0,0.8999999999999999,0.00016936362558595103,2129.0,-55.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:01.014,1014,12.0,6627.0,1,25.0,False,0,1.83,0.00034437270535810045,2132.0,-57.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:01.294,1294,22.0,7072.0,1,34.0,False,0,3.5411111111111113,0.0006663726848671926,2145.0,-65.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:01.534,1534,31.0,7760.0,1,45.0,False,0,5.607777777777778,0.0010552817510275246,2158.0,-74.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:01.814,1814,38.0,6799.0,1,46.0,False,0,8.563333333333333,0.0016114635338159561,2169.0,-81.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:02.134,2134,49.0,5523.0,1,68.0,False,0,12.918888888888887,0.002431099845293645,2208.0,-105.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:02.814,2814,68.0,10283.0,1,61.0,False,0,25.763333333333335,0.004848190600569687,2245.0,-128.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:03.134,3134,81.0,11263.0,1,76.0,False,0,32.96333333333333,0.006203099605257295,2270.0,-144.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:03.534,3534,100.0,12312.0,1,77.0,False,0,44.07444444444444,0.008294008563108541,2294.0,-159.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:03.854,3854,113.0,10648.0,1,81.0,False,0,54.11888888888889,0.01018419026100607,2372.0,-208.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:04.134,4134,123.0,12188.0,2,98.0,False,0,63.68555555555557,0.011984462873715997,2408.0,-231.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:04.454,4454,137.0,11401.0,2,100.0,False,0,75.86333333333332,0.014276099091520958,2465.0,-267.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:04.734,4734,157.0,12083.0,3,100.0,False,0,88.07444444444444,0.016574008036199482,2546.0,-318.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:05.014,5014,166.0,10738.0,3,100.0,False,0,100.98555555555556,0.019003644245222634,2656.0,-386.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:05.335,5335,184.0,11512.0,4,100.0,False,0,117.39222222222222,0.02209108041238578,2767.0,-457.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:05.655,5655,195.0,11188.0,4,100.0,False,0,134.72555555555556,0.02535289838663373,2817.0,-488.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:05.815,5815,199.0,10675.0,5,100.0,False,0,143.57000000000002,0.027017261917083327,2998.0,-600.0,249.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:06.135,6135,210.0,11282.0,5,100.0,False,0,162.23666666666665,0.030529988966273413,3101.0,-663.0,250.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:06.375,6375,216.0,11726.0,5,100.0,False,0,176.63666666666666,0.033239806975648635,3247.0,-751.0,249.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:06.575,6575,225.0,11306.0,5,100.0,False,0,189.13666666666666,0.035592079553231286,3362.0,-820.0,249.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:06.815,6815,230.0,10596.0,5,100.0,False,0,204.47,0.03847753391506601,3493.0,-898.0,248.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:07.055,7055,236.0,10718.0,6,100.0,False,0,220.2033333333333,0.041438260999383365,3621.0,-973.0,248.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:07.295,7295,227.0,10423.0,6,0.0,True,0,235.33666666666664,0.04428607899997677,3698.0,-1017.0,247.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:07.695,7695,197.0,9538.0,6,0.0,True,0,257.22555555555556,0.04840516964694373,3878.0,-1115.0,246.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,1,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:08.094,8093,171.0,10931.0,5,0.0,True,0,276.1780555555555,0.051971685329074535,3995.0,-1175.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,1,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:08.254,8254,165.0,11447.0,4,0.0,True,0,283.5113888888888,0.05335168524125636,4163.0,-1263.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:08.734,8734,134.0,10842.0,3,0.0,True,0,301.3780555555555,0.056713866845481166,4305.0,-1336.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,1,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:09.134,9134,123.0,10919.0,2,0.0,True,0,315.04472222222216,0.0592856848636382,4397.0,-1385.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:09.334,9334,117.0,10595.0,2,0.0,True,0,321.54472222222216,0.06050886660398118,4548.0,-1463.0,247.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:09.694,9694,108.0,9453.0,2,0.0,True,0,332.3447222222222,0.06254123011101259,4657.0,-1523.0,248.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:09.974,9974,103.0,8658.0,2,0.0,True,0,340.3558333333333,0.06404877546962334,4773.0,-1595.0,249.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:10.374,10374,94.0,8708.0,2,22.0,False,0,350.80027777777775,0.06601422989000352,4876.0,-1673.0,248.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:10.534,10534,94.0,8706.0,2,23.0,False,0,354.97805555555556,0.06680041165815559,4946.0,-1747.0,246.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:11.014,11014,89.0,7793.0,2,3.0,False,0,366.8447222222222,0.06903350242514072,4960.0,-1765.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:11.454,11454,87.0,7806.0,2,9.0,False,0,377.47805555555556,0.07103450229780438,4993.0,-1828.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:11.855,11855,86.0,8031.0,2,40.0,False,0,387.0575,0.07283717945581583,5009.0,-1883.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:12.095,12095,88.0,8369.0,2,51.0,False,0,392.9241666666667,0.07394117938556129,5012.0,-1929.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:12.495,12495,90.0,8295.0,2,31.0,False,0,402.9241666666666,0.0758229974476274,5007.0,-1980.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:12.895,12895,91.0,9184.0,2,64.0,False,0,413.03527777777776,0.07772572459927204,4985.0,-2043.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:13.095,13095,100.0,10023.0,2,73.0,False,0,418.59083333333336,0.07877117907819767,4914.0,-2150.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:13.415,13415,102.0,10238.0,2,69.0,False,0,427.65749999999997,0.08047736078780428,4868.0,-2201.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:13.615,13615,102.0,10238.0,2,52.0,False,0,433.32416666666666,0.08154372435630841,4842.0,-2228.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:13.855,13855,107.0,9723.0,2,0.0,False,0,440.4575,0.08288608790724891,4783.0,-2286.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:14.015,14015,105.0,9265.0,2,8.0,False,0,445.12416666666667,0.08376426966954645,4744.0,-2325.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:14.295,14295,102.0,9206.0,2,13.0,False,0,453.0575,0.08525717866545224,4712.0,-2356.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:14.614,14614,101.0,9398.0,2,16.0,False,0,462.00722222222225,0.08694135355827748,4672.0,-2395.0,246.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:14.974,14974,99.0,9320.0,2,52.0,False,0,471.90722222222223,0.08880435343972293,4657.0,-2410.0,246.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:15.294,15294,103.0,9963.0,2,46.0,False,0,481.0627777777778,0.09052726242099236,4624.0,-2445.0,246.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:15.454,15454,107.0,10063.0,2,50.0,False,0,485.8183333333334,0.0914221714549527,4559.0,-2526.0,246.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:15.734,15734,110.0,10297.0,2,58.0,False,0,494.3738888888889,0.09303217135249815,4522.0,-2582.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:15.974,15974,110.0,10297.0,2,54.0,False,0,501.70722222222224,0.09441217126467998,4509.0,-2603.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:16.254,16254,126.0,9308.0,2,54.0,False,0,511.50722222222225,0.09625635296550478,4463.0,-2698.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:16.534,16534,127.0,9682.0,3,35.0,False,0,521.385,0.09811517102903453,4440.0,-2768.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:16.734,16734,126.0,9610.0,3,35.0,False,0,528.3850000000001,0.09943244367248084,4450.0,-2731.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:16.974,16974,128.0,9765.0,3,59.0,False,0,536.9183333333334,0.10103826175211059,4434.0,-2796.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:17.134,17134,132.0,9966.0,3,59.0,False,0,542.7850000000001,0.10214226168185606,4429.0,-2823.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:17.414,17414,135.0,10059.0,3,60.0,False,0,553.2850000000001,0.10411817064702548,4418.0,-2912.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:17.814,17814,137.0,10470.0,3,69.0,False,0,568.5072222222223,0.10698271591928168,4415.0,-2970.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:18.254,18254,147.0,11523.0,3,78.0,False,0,586.473888888889,0.11036371570412715,4415.0,-2994.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:18.455,18455,153.0,12000.0,3,79.0,False,0,595.0163888888889,0.11197125878364712,4415.0,-3063.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:18.735,18735,158.0,12396.0,3,98.0,False,0,607.3052777777777,0.1142838040910306,4408.0,-3206.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:18.975,18975,171.0,11196.0,3,100.0,False,0,618.7052777777778,0.116429076681786,4394.0,-3303.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:19.135,19135,174.0,11265.0,3,100.0,False,0,626.4386111111112,0.11788434931645046,4381.0,-3365.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:19.455,19455,181.0,11479.0,4,100.0,False,0,642.5274999999999,0.12091198548741905,4371.0,-3406.0,242.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:19.615,19615,184.0,12018.0,4,100.0,False,0,650.7052777777777,0.12245089448039757,4328.0,-3533.0,242.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:19.815,19815,197.0,11458.0,4,100.0,False,0,661.6497222222223,0.12451043980388107,4251.0,-3685.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:19.975,19975,203.0,10915.0,5,100.0,False,0,670.6719444444445,0.1262082578776563,4207.0,-3747.0,243.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:20.175,20175,209.0,11195.0,5,100.0,False,0,682.2830555555556,0.12839325773861082,4156.0,-3806.0,244.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:20.575,20575,219.0,11740.0,5,100.0,False,0,706.6163888888889,0.13297234835630506,4047.0,-3907.0,245.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:20.895,20895,225.0,12051.0,5,100.0,False,0,726.6163888888889,0.1367359844804373,3917.0,-3997.0,247.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:21.414,21414,233.0,10700.0,6,100.0,False,0,760.2072222222223,0.14305716816908925,3820.0,-4053.0,249.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:21.774,21774,240.0,11088.0,6,100.0,False,0,784.2072222222223,0.14757353151804795,3733.0,-4096.0,251.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:21.934,21934,243.0,11222.0,6,100.0,False,0,795.0072222222223,0.14960589502507934,3593.0,-4155.0,253.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:22.214,22214,247.0,11380.0,6,100.0,False,0,814.2183333333332,0.15322107661320414,3451.0,-4202.0,255.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:22.614,22614,254.0,11570.0,6,100.0,False,0,842.4405555555556,0.15853198536614635,3293.0,-4241.0,256.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:22.974,22974,258.0,11812.0,6,100.0,False,0,868.2405555555556,0.16338707596627694,3127.0,-4267.0,258.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:23.174,23174,259.0,11925.0,6,100.0,False,0,882.6294444444444,0.16609480306669427,3007.0,-4277.0,258.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:23.454,23454,264.0,12020.0,6,100.0,False,0,903.1627777777778,0.1699588028208034,2884.0,-4281.0,257.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:23.854,23854,269.0,11029.0,6,100.0,False,0,933.0516666666666,0.17558334791742325,2771.0,-4277.0,257.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:24.014,24014,271.0,10868.0,7,100.0,False,0,945.0961111111111,0.177849893227734,2518.0,-4245.0,255.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:24.334,24334,275.0,10973.0,7,100.0,False,0,969.5405555555556,0.18244989293500674,2314.0,-4193.0,253.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:24.574,24574,277.0,11084.0,7,100.0,False,0,988.0072222222224,0.18592498362295554,2302.0,-4189.0,252.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,1,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:24.814,24814,277.0,10524.0,7,6.0,True,0,1006.473888888889,0.1894000743109043,2113.0,-4115.0,249.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:25.095,25095,246.0,10517.0,7,0.0,True,0,1025.6755555555555,0.1930134786264149,1940.0,-4028.0,248.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,1,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:25.335,25335,220.0,11136.0,7,0.0,True,0,1040.3422222222223,0.19577347845077858,1842.0,-3972.0,248.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,1,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:25.655,25655,200.0,10693.0,6,0.0,True,0,1058.1200000000001,0.19911893278334059,1721.0,-3899.0,248.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,1,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:25.815,25815,194.0,11393.0,5,0.0,True,0,1066.7422222222224,0.20074147813463317,1564.0,-3800.0,246.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:25.975,25975,181.0,11260.0,4,0.0,True,0,1074.7866666666669,0.20225529622011748,1503.0,-3762.0,247.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
1970-01-01 00:00:26.215,26215,175.0,10425.0,4,0.0,True,0,1086.4533333333334,0.20445075062586127,1332.0,-3653.0,247.0,1.0,1.0,MEDIUM,0,36.0,27.0,False,DRY,0,STRAIGHT,0,0,30,Miami Grand Prix,2026,R,Liam Lawson,LAW,Racing Bulls
