Time,Time_ms,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z,LapNumber,Stint,Compound,is_pit_lap,TrackTemp,AirTemp,Rainfall,weather,corner_id,track_segment,hard_brake,full_throttle,driver,event,year,session
1970-01-01 00:00:02.755,2755,73.0,10453.0,1.0,49.0,False,0.0,26.00333333333333,0.004738746552636801,3394.0,-2629.0,667.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:03.075,3075,86.0,11371.0,1.0,53.0,False,0.0,33.64777777777778,0.006131840441545969,3420.0,-2659.0,666.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:03.395,3395,86.0,11371.0,1.0,53.0,False,0.0,41.29222222222222,0.0075249343304551325,3462.0,-2708.0,664.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:03.595,3595,86.0,11371.0,1.0,53.0,False,0.0,46.07000000000001,0.008395618011023363,3503.0,-2756.0,662.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:03.955,3955,140.0,11136.0,1.0,82.0,False,0.0,60.07,0.010946923679665146,3520.0,-2776.0,661.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:04.275,4275,146.0,11136.0,3.0,82.0,False,0.0,73.0477777777778,0.01331194353758071,3569.0,-2833.0,659.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:04.595,4595,146.0,11136.0,3.0,82.0,False,0.0,86.02555555555554,0.015676963395496263,3630.0,-2905.0,656.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:04.835,4835,146.0,11136.0,3.0,82.0,False,0.0,95.75888888888889,0.017450728288932935,3698.0,-2985.0,653.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:04.995,4995,146.0,11136.0,3.0,104.0,True,0.0,102.24777777777778,0.01863323821789072,3786.0,-3087.0,649.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:05.275,5275,146.0,11136.0,3.0,104.0,True,0.0,113.60333333333335,0.020702630593566834,3926.0,-3254.0,643.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:05.555,5555,146.0,11136.0,3.0,104.0,True,0.0,124.95888888888888,0.022772022969242946,4044.0,-3394.0,638.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:05.915,5915,146.0,11136.0,3.0,104.0,True,0.0,139.5588888888889,0.025432670309397953,4148.0,-3516.0,634.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.075,6075,146.0,11136.0,3.0,104.0,True,0.0,146.0477777777778,0.026615180238355737,4272.0,-3661.0,628.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.275,6275,146.0,11136.0,3.0,104.0,True,0.0,154.15888888888892,0.028093317649552963,4335.0,-3736.0,626.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.475,6475,146.0,11136.0,3.0,82.0,False,0.0,162.27,0.029571455060750183,4441.0,-3861.0,621.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.715,6715,242.0,11730.0,4.0,100.0,False,0.0,178.40333333333336,0.03251153111699453,4780.0,-4258.0,607.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.915,6915,248.0,11904.0,6.0,100.0,False,0.0,192.18111111111116,0.03502233987026105,4934.0,-4439.0,600.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.075,7075,250.0,12130.0,6.0,100.0,False,0.0,203.29222222222228,0.03704718563902438,4981.0,-4493.0,599.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.395,7395,254.0,11779.0,6.0,87.0,False,0.0,225.87,0.041161672241151435,5108.0,-4643.0,593.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.754,7754,258.0,10675.0,7.0,0.0,True,0.0,251.59833333333333,0.04585030386101135,5228.0,-4784.0,589.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.954,7954,254.0,11055.0,7.0,1.0,False,0.0,265.70944444444444,0.04842185798734076,5354.0,-4934.0,583.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.354,8354,252.0,12317.0,5.0,11.0,False,0.0,293.7094444444444,0.053524469324624326,5425.0,-5018.0,580.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.554,8554,252.0,12037.0,5.0,11.0,False,0.0,307.70944444444444,0.05607577499326612,5496.0,-5102.0,578.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.835,8835,248.0,11818.0,6.0,13.0,True,0.0,327.06722222222226,0.05960346129160558,5567.0,-5187.0,574.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.195,9195,239.0,10999.0,6.0,0.0,True,0.0,350.96722222222223,0.06395890454021548,5702.0,-5355.0,569.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.435,9435,229.0,10999.0,6.0,0.0,True,0.0,366.23388888888894,0.0667410426264963,5785.0,-5465.0,565.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.795,9795,209.0,11390.0,6.0,5.0,True,0.0,387.1338888888889,0.0705497775175401,5829.0,-5532.0,563.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.035,10035,199.0,11109.0,5.0,3.0,True,0.0,400.40055555555557,0.0729674433654435,5871.0,-5612.0,560.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.355,10355,194.0,12667.0,5.0,46.0,False,0.0,417.64500000000004,0.07611000399856419,5930.0,-5782.0,555.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.555,10555,194.0,12628.0,5.0,54.0,False,0.0,428.42277777777775,0.0780741043942646,5958.0,-5959.0,550.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.715,10715,225.0,12451.0,4.0,63.0,False,0.0,438.42277777777775,0.07989646558615159,5958.0,-6086.0,546.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.915,10915,196.0,12773.0,4.0,67.0,True,0.0,449.3116666666666,0.08188081443953964,5923.0,-6294.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.235,11235,180.0,10533.0,4.0,0.0,True,0.0,465.3116666666666,0.08479659234655881,5899.0,-6392.0,542.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.475,11475,175.0,10778.0,4.0,1.0,True,0.0,476.9783333333333,0.0869226804037603,5852.0,-6558.0,542.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.715,11715,164.0,10470.0,4.0,0.0,True,0.0,487.91166666666663,0.08891512864022343,5816.0,-6652.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.995,11995,164.0,10062.0,4.0,15.0,True,0.0,500.66722222222216,0.0912396515827637,5779.0,-6723.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.195,12195,164.0,10040.0,4.0,13.0,True,0.0,509.7783333333333,0.09290002511314964,5682.0,-6844.0,544.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.435,12435,153.0,10095.0,4.0,31.0,True,0.0,519.9783333333334,0.09475883352887438,5572.0,-6924.0,546.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.675,12675,154.0,9795.0,4.0,17.0,False,0.0,530.245,0.09662979101921168,5526.0,-6947.0,547.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.875,12875,150.0,9886.0,4.0,17.0,True,0.0,538.5783333333333,0.09814842534578416,5463.0,-6972.0,548.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.155,13155,150.0,9886.0,4.0,17.0,True,0.0,550.2449999999999,0.10027451340298564,5290.0,-7005.0,551.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.435,13435,150.0,9886.0,4.0,17.0,True,0.0,561.9116666666666,0.10240060146018715,5223.0,-7007.0,553.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.675,13675,150.0,9886.0,4.0,17.0,True,0.0,571.9116666666666,0.10422296265207413,5100.0,-6995.0,556.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.915,13915,150.0,9886.0,4.0,104.0,True,0.0,581.9116666666665,0.1060453238439611,4965.0,-6954.0,561.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.115,14115,150.0,9886.0,4.0,104.0,True,0.0,590.2449999999999,0.1075639581705336,4854.0,-6892.0,565.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.354,14354,150.0,9886.0,4.0,20.0,False,0.0,600.2033333333331,0.10937872619078771,4728.0,-6778.0,569.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.594,14594,150.0,9886.0,4.0,20.0,False,0.0,610.2033333333331,0.1112010873826747,4674.0,-6711.0,571.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.914,14914,150.0,9886.0,4.0,20.0,False,0.0,623.5366666666665,0.1136309023051907,4629.0,-6647.0,572.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.074,15074,150.0,9886.0,4.0,20.0,False,0.0,630.2033333333331,0.11484580976644869,4547.0,-6519.0,574.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.275,15275,150.0,9886.0,4.0,104.0,True,0.0,638.5783333333331,0.11637203726465403,4434.0,-6329.0,577.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.555,15555,150.0,9886.0,4.0,104.0,True,0.0,650.2449999999998,0.11849812532185552,4381.0,-6233.0,579.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.795,15795,150.0,9886.0,4.0,104.0,True,0.0,660.2449999999998,0.12032048651374251,4303.0,-6095.0,581.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.035,16035,150.0,9886.0,4.0,104.0,True,0.0,670.2449999999998,0.1221428477056295,4246.0,-5995.0,583.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.195,16195,150.0,9886.0,4.0,104.0,True,0.0,676.9116666666664,0.12335775516688749,4228.0,-5964.0,584.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.435,16435,150.0,9886.0,4.0,104.0,True,0.0,686.9116666666663,0.12518011635877446,4106.0,-5767.0,588.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.675,16675,150.0,9886.0,4.0,104.0,True,0.0,696.9116666666664,0.12700247755066146,4025.0,-5654.0,591.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.955,16955,150.0,9886.0,4.0,104.0,True,0.0,708.5783333333329,0.12912856560786293,3926.0,-5529.0,594.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:17.235,17235,150.0,9886.0,4.0,20.0,True,0.0,720.2449999999997,0.13125465366506442,3880.0,-5477.0,594.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:17.675,17675,211.0,9765.0,6.0,0.0,True,0.0,746.0338888888887,0.1359543206943641,3786.0,-5384.0,596.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.035,18035,211.0,9765.0,6.0,0.0,True,0.0,767.1338888888886,0.13979950280924563,3619.0,-5262.0,599.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.235,18235,211.0,9765.0,6.0,0.0,True,0.0,778.8561111111107,0.14193571509529093,3504.0,-5206.0,602.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.435,18435,211.0,9765.0,6.0,0.0,True,0.0,790.5783333333329,0.14407192738133623,3392.0,-5171.0,605.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.595,18595,211.0,9765.0,6.0,0.0,False,0.0,799.9561111111107,0.14578089721017248,3308.0,-5155.0,608.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.915,18915,211.0,9765.0,6.0,0.0,False,0.0,818.7116666666662,0.14919883686784496,3198.0,-5142.0,611.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.075,19075,211.0,9765.0,6.0,0.0,False,0.0,828.089444444444,0.1509078066966812,3008.0,-5130.0,617.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.235,19235,211.0,9765.0,6.0,0.0,False,0.0,837.4672222222217,0.15261677652551744,2893.0,-5116.0,621.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.395,19395,211.0,10045.0,6.0,9.0,False,0.0,846.8449999999995,0.15432574635435367,2803.0,-5096.0,626.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.715,19715,211.0,11291.0,6.0,9.0,True,0.0,865.600555555555,0.15774368601202618,2625.0,-5019.0,634.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.955,19955,211.0,11315.0,6.0,19.0,True,0.0,879.6672222222217,0.16030714075528052,2498.0,-4927.0,642.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.155,20155,184.0,11839.0,6.0,0.0,True,0.0,889.889444444444,0.16216999886254282,2462.0,-4894.0,645.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.555,20555,184.0,11671.0,4.0,1.0,False,0.0,910.3338888888884,0.1658957150770673,2382.0,-4802.0,652.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.915,20915,184.0,11671.0,4.0,1.0,False,0.0,928.7338888888884,0.16924885967013936,2320.0,-4698.0,657.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.154,21154,184.0,11671.0,4.0,1.0,False,0.0,940.949444444444,0.17147497510831777,2286.0,-4619.0,660.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.434,21434,184.0,11671.0,4.0,1.0,True,0.0,955.2605555555551,0.17408297645848494,2262.0,-4545.0,664.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.634,21634,184.0,11671.0,4.0,104.0,True,0.0,965.4827777777773,0.17594583456574717,2234.0,-4450.0,668.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.995,21995,184.0,11671.0,4.0,104.0,True,0.0,983.9338888888884,0.17930829344935556,2198.0,-4326.0,673.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.275,22275,184.0,11671.0,4.0,1.0,False,0.0,998.2449999999994,0.1819162947995227,2156.0,-4180.0,681.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.435,22435,184.0,10831.0,4.0,13.0,False,0.0,1006.4227777777772,0.1834065812853325,2125.0,-4070.0,687.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.875,22875,184.0,10277.0,5.0,0.0,False,0.0,1028.9116666666662,0.18750486912130948,2110.0,-4020.0,689.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.155,23155,180.0,11444.0,4.0,0.0,False,0.0,1042.9116666666662,0.19005617478995127,2085.0,-3944.0,693.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.395,23395,177.0,11224.0,4.0,3.0,False,0.0,1054.7116666666661,0.1922065609963779,2030.0,-3828.0,700.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.555,23555,177.0,11098.0,4.0,14.0,False,0.0,1062.5783333333327,0.19364015180066232,1941.0,-3710.0,706.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.835,23835,177.0,11179.0,4.0,14.0,False,0.0,1076.3449999999993,0.19614893570816005,1870.0,-3640.0,711.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.075,24075,177.0,11054.0,4.0,18.0,False,0.0,1088.1449999999993,0.1982993219145867,1773.0,-3564.0,716.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.315,24315,177.0,11054.0,4.0,18.0,False,0.0,1099.9449999999995,0.2004497081210134,1589.0,-3469.0,725.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.475,24475,177.0,11391.0,4.0,50.0,False,0.0,1107.811666666666,0.2018832989252978,1452.0,-3430.0,731.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.715,24715,177.0,11780.0,4.0,60.0,False,0.0,1119.611666666666,0.20403368513172443,1355.0,-3416.0,736.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.875,24875,177.0,11868.0,4.0,65.0,False,0.0,1127.4783333333326,0.20546727593600886,1205.0,-3405.0,743.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.315,25315,188.0,10667.0,5.0,54.0,False,0.0,1150.4561111111104,0.20965465698581143,981.0,-3391.0,751.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.595,25595,187.0,10582.0,5.0,3.0,False,0.0,1165.0005555555547,0.21230518009712257,877.0,-3380.0,754.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.915,25915,181.0,11657.0,5.0,0.0,False,0.0,1181.0894444444436,0.21523715677029187,748.0,-3356.0,757.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,1,Japanese Grand Prix,2026,R
