Time,Time_ms,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z,LapNumber,Stint,Compound,is_pit_lap,TrackTemp,AirTemp,Rainfall,weather,corner_id,track_segment,hard_brake,full_throttle,driver,event,year,session
1970-01-01 00:00:04.835,4835,115.0,12170.0,2.0,100.0,False,0.0,76.55472222222221,0.013608335976684257,3307.0,-2528.0,670.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:04.995,4995,115.0,12170.0,2.0,100.0,False,0.0,81.66583333333332,0.014516884988360693,3382.0,-2615.0,667.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:05.275,5275,115.0,12170.0,2.0,100.0,False,0.0,90.61027777777778,0.016106845758794456,3500.0,-2752.0,662.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:05.555,5555,115.0,12115.0,2.0,100.0,False,0.0,99.55472222222221,0.017696806529228212,3606.0,-2876.0,657.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:05.915,5915,195.0,12115.0,4.0,100.0,False,0.0,119.05472222222222,0.021163118519428526,3698.0,-2985.0,653.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.075,6075,195.0,12115.0,4.0,100.0,False,0.0,127.7213888888889,0.02270370162618422,3811.0,-3117.0,648.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.275,6275,198.0,11322.0,4.0,100.0,False,0.0,138.7213888888889,0.024659057107835676,3869.0,-3187.0,646.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.475,6475,198.0,11322.0,4.0,100.0,False,0.0,149.72138888888887,0.02661441258948713,3967.0,-3302.0,642.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.715,6715,198.0,11322.0,4.0,100.0,True,0.0,162.92138888888888,0.02896083916746888,4281.0,-3672.0,628.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:06.915,6915,198.0,11322.0,4.0,100.0,True,0.0,173.92138888888888,0.03091619464912034,4424.0,-3842.0,622.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.075,7075,198.0,11462.0,4.0,100.0,True,0.0,182.7213888888889,0.032480479034441505,4469.0,-3893.0,620.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.395,7395,223.0,11966.0,5.0,100.0,False,0.0,202.5436111111111,0.03600406911450837,4558.0,-3998.0,616.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.754,7754,223.0,11528.0,5.0,100.0,False,0.0,224.78166666666664,0.03995709673558338,4677.0,-4138.0,611.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:07.954,7954,259.0,11840.0,5.0,100.0,False,0.0,239.17055555555555,0.04251485971410727,4806.0,-4288.0,606.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.354,8354,267.0,11280.0,6.0,100.0,False,0.0,268.8372222222222,0.047788394194924824,4881.0,-4377.0,603.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.554,8554,269.0,10852.0,7.0,100.0,False,0.0,283.7816666666667,0.05044491250080485,4958.0,-4467.0,599.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:08.835,8835,272.0,10852.0,7.0,100.0,False,0.0,305.01277777777784,0.05421894609104688,5036.0,-4558.0,596.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.195,9195,279.0,11172.0,7.0,100.0,False,0.0,332.9127777777778,0.05917843863087194,5186.0,-4735.0,590.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.435,9435,273.0,10491.0,7.0,0.0,True,0.0,351.1127777777778,0.06241366315505889,5296.0,-4865.0,586.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:09.795,9795,241.0,10729.0,7.0,0.0,True,0.0,375.2127777777778,0.06669766925576799,5366.0,-4948.0,583.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.035,10035,241.0,11743.0,6.0,0.0,True,0.0,391.27944444444444,0.06955367332290739,5442.0,-5038.0,580.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.355,10355,215.0,11071.0,6.0,0.0,True,0.0,410.3905555555556,0.0729508565839584,5583.0,-5208.0,574.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.555,10555,204.0,10660.0,5.0,0.0,True,0.0,421.7238888888889,0.07496546526202354,5710.0,-5366.0,569.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.715,10715,204.0,10660.0,5.0,0.0,True,0.0,430.79055555555556,0.07657715220447565,5793.0,-5476.0,565.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:10.915,10915,197.0,10240.0,5.0,8.0,True,0.0,441.73499999999996,0.07852263215339149,5888.0,-5652.0,559.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.235,11235,195.0,10249.0,5.0,35.0,False,0.0,459.0683333333333,0.08160379836690287,5919.0,-5743.0,556.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.475,11475,193.0,10266.0,5.0,35.0,False,0.0,471.935,0.08389097174847095,5954.0,-5923.0,550.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.715,11715,193.0,9735.0,5.0,10.0,True,0.0,484.8016666666667,0.08617814513003902,5960.0,-6039.0,548.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:11.995,11995,242.0,10049.0,5.0,0.0,True,0.0,503.62388888888887,0.08952397562086484,5953.0,-6134.0,546.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.195,12195,181.0,10723.0,5.0,2.0,False,0.0,513.6794444444445,0.09131144704601088,5914.0,-6330.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.435,12435,178.0,10384.0,4.0,0.0,True,0.0,525.5461111111111,0.09342086083833791,5873.0,-6487.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.675,12675,164.0,9960.0,4.0,0.0,True,0.0,536.4794444444445,0.09536436568070664,5857.0,-6542.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:12.875,12875,162.0,10380.0,4.0,0.0,True,0.0,545.4794444444445,0.09696420198387601,5831.0,-6616.0,542.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.155,13155,153.0,11427.0,4.0,29.0,False,0.0,557.3794444444445,0.09907954109584441,5745.0,-6774.0,543.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.435,13435,154.0,11111.0,3.0,3.0,True,0.0,569.3572222222224,0.10120870595364267,5702.0,-6824.0,544.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.675,13675,148.0,11104.0,3.0,7.0,True,0.0,579.2238888888891,0.10296260056748761,5605.0,-6904.0,545.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:13.915,13915,148.0,11104.0,3.0,7.0,True,0.0,589.0905555555556,0.10471649518133254,5480.0,-6966.0,548.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.115,14115,148.0,11104.0,3.0,7.0,True,0.0,597.3127777777779,0.10617807402620334,5364.0,-6996.0,549.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.354,14354,148.0,11104.0,3.0,7.0,True,0.0,607.1383333333334,0.10792466074582392,5214.0,-7007.0,553.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.594,14594,148.0,11104.0,3.0,7.0,True,0.0,617.0050000000001,0.10967855535966888,5143.0,-7002.0,555.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:14.914,14914,148.0,10775.0,3.0,25.0,True,0.0,630.1605555555557,0.11201708151146213,5080.0,-6991.0,557.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.074,15074,148.0,10775.0,3.0,25.0,True,0.0,636.7383333333335,0.11318634458735875,4965.0,-6954.0,561.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.275,15275,148.0,10630.0,3.0,34.0,True,0.0,645.0016666666668,0.1146552313264539,4817.0,-6864.0,566.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.555,15555,148.0,10630.0,3.0,34.0,True,0.0,656.5127777777778,0.11670144170927299,4754.0,-6806.0,568.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:15.795,15795,148.0,10630.0,3.0,34.0,True,0.0,666.3794444444445,0.11845533632311793,4677.0,-6714.0,571.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.035,16035,147.0,10770.0,3.0,34.0,True,0.0,676.1794444444445,0.12019738029768014,4627.0,-6643.0,572.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.195,16195,147.0,11140.0,3.0,35.0,True,0.0,682.7127777777778,0.12135874294738827,4612.0,-6620.0,572.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.435,16435,147.0,11140.0,4.0,35.0,False,0.0,692.5127777777777,0.12310078692195046,4539.0,-6505.0,574.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.675,16675,158.0,10085.0,4.0,56.0,False,0.0,703.0461111111111,0.12497318792862279,4485.0,-6415.0,576.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:16.955,16955,161.0,10313.0,4.0,68.0,False,0.0,715.5683333333333,0.12719913300723004,4413.0,-6290.0,578.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:17.235,17235,161.0,10313.0,4.0,68.0,True,0.0,728.0905555555555,0.1294250780858373,4382.0,-6235.0,579.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:17.675,17675,161.0,10313.0,4.0,68.0,True,0.0,747.7683333333333,0.1329229917807916,4318.0,-6121.0,581.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.035,18035,193.0,10313.0,4.0,104.0,True,0.0,767.0683333333333,0.13635375185314366,4211.0,-5935.0,584.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.235,18235,193.0,10313.0,4.0,104.0,True,0.0,777.7905555555554,0.13825972967111705,4137.0,-5814.0,587.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.435,18435,196.0,11433.0,4.0,100.0,True,0.0,788.6794444444442,0.14019533408729726,4064.0,-5707.0,589.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.595,18595,196.0,12545.0,4.0,100.0,False,0.0,797.3905555555554,0.14174381762024146,4010.0,-5634.0,591.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:18.915,18915,203.0,11005.0,4.0,0.0,True,0.0,815.4349999999998,0.14495139065276869,3913.0,-5514.0,594.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.075,19075,203.0,10868.0,5.0,0.0,True,0.0,824.4572222222221,0.14655517716903232,3773.0,-5373.0,596.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.235,19235,203.0,11727.0,5.0,0.0,True,0.0,833.4794444444443,0.14815896368529594,3685.0,-5305.0,597.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.395,19395,203.0,11727.0,5.0,0.0,True,0.0,842.5016666666666,0.14976275020155957,3610.0,-5258.0,599.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.715,19715,203.0,11727.0,5.0,0.0,True,0.0,860.546111111111,0.1529703232340868,3443.0,-5186.0,603.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:19.955,19955,203.0,10827.0,5.0,13.0,False,0.0,874.0794444444442,0.1553760030084822,3295.0,-5154.0,608.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.155,20155,174.0,10827.0,4.0,13.0,False,0.0,883.7461111111111,0.15709434570447897,3248.0,-5147.0,610.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.555,20555,148.0,11098.0,4.0,37.0,False,0.0,900.1905555555554,0.16001750339422052,3121.0,-5137.0,613.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:20.915,20915,148.0,11098.0,4.0,37.0,False,0.0,914.9905555555554,0.16264834531498795,3000.0,-5129.0,617.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.154,21154,163.0,10271.0,4.0,0.0,False,0.0,925.8119444444443,0.1645719509588944,2920.0,-5120.0,620.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.434,21434,163.0,10271.0,4.0,0.0,True,0.0,938.4897222222221,0.1668255475291614,2852.0,-5107.0,623.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.634,21634,197.0,10271.0,4.0,0.0,True,0.0,949.4341666666666,0.16877102747807723,2771.0,-5085.0,627.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:21.995,21995,176.0,10271.0,4.0,0.0,True,0.0,967.0830555555555,0.17190828671752692,2665.0,-5040.0,632.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,1,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.275,22275,176.0,10271.0,4.0,104.0,True,0.0,980.7719444444442,0.17434161798358203,2557.0,-4973.0,638.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,1,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.435,22435,147.0,9711.0,4.0,13.0,False,0.0,987.3052777777775,0.17550298063329017,2488.0,-4916.0,644.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:22.875,22875,147.0,9728.0,4.0,40.0,False,0.0,1005.2719444444442,0.17869672791998756,2458.0,-4889.0,646.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.155,23155,147.0,9728.0,4.0,40.0,False,0.0,1016.7052777777776,0.18072911255697682,2404.0,-4829.0,650.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.395,23395,147.0,9728.0,4.0,40.0,False,0.0,1026.5052777777776,0.182471156531539,2343.0,-4741.0,655.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.555,23555,147.0,10148.0,4.0,46.0,True,0.0,1033.0386111111109,0.18363251918124715,2289.0,-4626.0,660.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:23.835,23835,147.0,10264.0,4.0,4.0,True,0.0,1044.4719444444443,0.1856649038182364,2262.0,-4543.0,664.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.075,24075,147.0,10264.0,4.0,4.0,True,0.0,1054.2719444444442,0.1874069477927986,2230.0,-4433.0,668.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.315,24315,147.0,10544.0,4.0,87.0,True,0.0,1064.0719444444444,0.18914899176736083,2175.0,-4244.0,677.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.475,24475,175.0,10861.0,4.0,87.0,False,0.0,1071.8497222222222,0.1905315663503467,2135.0,-4108.0,684.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.715,24715,178.0,11187.0,4.0,76.0,False,0.0,1083.7163888888888,0.19264098014267372,2108.0,-4014.0,689.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:24.875,24875,178.0,11187.0,4.0,76.0,False,0.0,1091.6274999999998,0.19404725600422507,2057.0,-3878.0,697.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.315,25315,173.0,10717.0,4.0,0.0,False,0.0,1112.7719444444444,0.19780588376339955,1939.0,-3709.0,706.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.595,25595,173.0,10717.0,4.0,0.0,False,0.0,1126.2275,0.20019773779196512,1874.0,-3644.0,711.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
1970-01-01 00:00:25.915,25915,173.0,10717.0,4.0,0.0,True,0.0,1141.6052777777777,0.2029312852531829,1783.0,-3571.0,716.0,1.0,1.0,MEDIUM,0,29.2,17.3,False,DRY,0,STRAIGHT,0,0,3,Japanese Grand Prix,2026,R
